,clean_tweets,label
3700, shut yo beaner ass up spic and hop your faggot ass back across the border little nigga go listen to some pitbull,1
3701,  it always looks so nice i was gonna buy this yellow one,0
3702, shut up pussy,0
3703, faggot,0
3704, i know bout yo wack ass dreads nigger,0
3705, nah youre a nigger,0
3706, kik is for hoesyou either gone shit or get off the pot,0
3707, aint no love these hoes,0
3708, shit he prolly is other than that everybody else trash,0
3709, cowboys fans are cunts stop the presses,0
3710, are we still talking about animals i know some asian folks that would love to see how you prepare your pussy before eating it,0
3711, im not a bitch take it back,0
3712, i totally think the something when bitches come across mine saying we are similar uh no ,0
3713, bitch merry christmas,0
3714, amen little mama y does this old southern country bitch like you so much i dont know but i do,0
3715, block or mute the cunt,0
3716, elissa would call me trash vile etc,0
3717, get a can of wasp spray it shoots out feet and cheaper than bear spay or mace works just as good,0
3718, or a southern bitch like me who will blow a persons hea out of their back wone shot,0
3719, thank god im just an  old redneck bitch from memphis tn and not a troll,0
3720, fuck u nigger,1
3721, jus exsposin hoes on a whole different level ,0
3722, i want someim so damn tired of being in the fucking kitchen a bitch is hot and needs a glass of wine and a back rub,0
3723, bitch wake up,0
3724, gross ill stick with my galaxy it will still receive those nips,0
3725, not nappy head hoe though ,0
3726,  if he wants bitches tip toein on his marble floors he will ,0
3727,  aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,0
3728,  hoes,0
3729, on sale ass hoes,0
3730, big titty bitch lmao fuck it good pay,0
3731,  where the fuck were you this summer bitch,0
3732, bye hoe,0
3733, dnt use my shit against me hoe,0
3734, negro please,0
3735, yes u hoe,0
3736, lmao it bel ike that nowadays,0
3737, dont favorite me you faggot,0
3738, we need more opinionated bitches ,0
3739, shut the fuck up faggot ass knicks cock sucker your opinion is irrelevant fag,0
3740,  teabaggers are extremely dumb,0
3741, drinking away this stress you got some new hoes for us,0
3742, pretty sure you meant flight and not flite dumb ass cracker,0
3743, i didnt know you was following me hoe ,0
3744,  oh but those last few that did charlie wilma jeanne,0
3745,  politics isnt twitter coon lol,0
3746, choke on something hoe,0
3747, lmao cunt,0
3748,  fuck off my pussy boi bitch,0
3749,  me bitch im tryna keep a clean track record the fuck bruh,0
3750, we dont love these hoes,0
3751,  is an evil hate whitey racist who thinks delbe belton deserved it   ,1
3752, idk is shes actually from there lol we followed a band but we met a few bainbridgians this bitch had like teeth i swear lol,0
3753,  im joked out bitch you stupid,0
3754, likkadawgg turn up ya bitchfw ya dawg man,0
3755, tf bitch you had brain surgery and aint tell me,0
3756, make that llama your bitch,0
3757, bitch ,0
3758, lets get a group together  do something negro im home,0
3759, ugly nigger,1
3760,  its funny how this page quoted my tweet about the term camel jockey bc i am a fucking arab you dumbass ,0
3761,   thanks kass i respect you not you annie youre a bitch,0
3762, i staing laughing worked outnot bc i think its funny that you work throws phone in trash over butchered subtweet,0
3763, bitch nigga,0
3764, ily hoe cheer up pretti,0
3765, lol tell that hoe grow up ahaha,0
3766, fuck bitches,0
3767, i know nigs,0
3768, yo bitch i miss you too,0
3769, lmao girlllaaaa i dont like em chunky anymore,0
3770,  dont get it twisted said aint playin ny state of mind when bitches is around clicks link,0
3771, i woulda jus told skylar one night hey i got a flight in the morninyou wit it or nah while textin my brazilian bitch,0
3772, lol this is why u my nig,0
3773, he jus need to go to brazil get himself a bad brazilian bitch and jus relax,0
3774, if yo girl let them in she a hoeshe belong to the world why u cuffing her,0
3775, why is he stressin himself this nig can be livin lik meech before he went to prison,0
3776, your welcome my nig ,0
3777, bitch your yuck,0
3778,  gotta love it when the islamofascist cow tries to make a reto about age typical muzzie idiocy,1
3779, im on that hoe now,0
3780, lmaooo hell naw nigga you must was playing school of blind and cripple,0
3781, i feel the same way about the bigotry and racism of using the word redskins,0
3782, shut up bitch it ainn complete witout money melle n it,0
3783, yellow shi hat turnt to da side,0
3784, along with the french blue and buggs bunny viis and the oreo ivs ,0
3785, please acknowledge my existence you amazing son of a bitch,0
3786, do u still have ur blk pom,0
3787,  see bitch this is why you have no friends,0
3788,  look here bitch if i wanted to be gramatically correct i would have,0
3789, im talking about the pucture of the pussy cat you nit twit,0
3790,  him as well they like their fried chickenesp the spear chuckers,0
3791,   he now resides on the mantle piece,0
3792, ceainlt not the paddies,0
3793, man city and the yankees have got together to form the mls clubthey begin playing in ,0
3794, mrcoxthe chase me charlie of his daybend over boywhile i conjugate your ae,0
3795, not taking franks advice and he ate the yellow snow,0
3796, that twat barry hearneit would seem to be all about there was no option for teams to share the venue,0
3797, the spear chuckers are flooding into upton park,0
3798, yankees beat then in the grapefruit league the other day,0
3799, yankees playing tonight in the bronx game of the current series against the diamondbacks,0
3800, you rememberit used to be funny coloured paper,0
3801, nahh  whatever you are spook or spic i still dont like you  good day,1
3802, bitches aint shit but hoes with tricks,0
3803,   do it i fucking dare you faggot,0
3804,     you cant call someone a fag if youre snuggling up with guys,0
3805,   so if your and in high school you dont have your own house you fucking faggot,1
3806,  faggot,0
3807,   the stupidest bitch brb crying he called me stupid,0
3808, ohh mr im all tough cause i live in a retarded city thinks hes cool people like you should be shoveling my snow broke bum,0
3809, apply to thunder valley bitch,0
3810, look here im a thirsty ass bummy ass bitch ass year old niqqa  i jus wanted to know if i can get a follow back please,0
3811,  when bet now i make sure that bitch is not involved thats thing floyd and pac can agree on she screwed em both,0
3812, i like him but i really doubt he even plays we already got a lot in the big man rotation committed to bosh bird mcbob  shawne,0
3813, finished the essay and the quiz bitch,0
3814, ok i just wanted to know bitch at  if youre not here im out,0
3815, because ians retarded,1
3816, lol nigga them look like a combo of trash in your house  trash at the dump,0
3817, on god niggaa be tryna say aids been out longer and shit like no bitch ebola been out here ,0
3818, the bad bitch with them ugly ass nikes,0
3819, lol im not you just cant be sad about things you cant control but when you walk that stage my nigglet ill be happy ,0
3820, lmaoo  think i want this bitch ya me tiene cansada but thanks  hold up  who u fighting ,0
3821, u stupid fuk head bitch,0
3822, and the plastic surgery of a tranny,0
3823, quit being a baby  hit that patchouli pussy,0
3824, so shes retarded,0
3825,  i think i did my job here toodles to you bitches ,0
3826, speaking of little bitch you didnt even do all your squats you little bitch kept talking to distract everyone else   icu,0
3827,  io lol osi tangi haha a tuku ho tangible terryn atunga ho fie lea lahi mai,0
3828, if i can get this bitch to go gtgt ,0
3829, bitch you know the lingo hoe lol,0
3830, lol toughen up pussy,0
3831, that hoe skilled,0
3832, we gotta find this hoe,0
3833,  song trash,0
3834, boi stop aint no hoes in the wardnever have been either thats why nobody knew where our hood wasaint no hoes,0
3835, i got a dyke wit a child as whse mgr and she jus hired another girlboy dis week,1
3836, is such a hoe  wear your shoes ya big bitch you missed the couch shot ray allen bailed you out pussy,0
3837, r u a faggot,0
3838,   that shit chunky lol,0
3839, carne asada gallo pinto tajadas verde queso frito and a salad with milca,0
3840,  psh if a bitch gotta sexy voice she can easily get shit goin,0
3841, pussy,0
3842, stop being a pussy,0
3843,  ha ha look what this fag said lol,0
3844,  u pulledthat queer shit as spon as u put no homo lol,1
3845, yep lmao its been a hectic few weeks waddup ho,0
3846, go yankees,0
3847, hahahh thank you fag boy ,0
3848, exactly so tweet some other shit fuck all that dont be like everybody this aint monkey see monkey do koiya,0
3849, inch that bitch out and flick it wit my tongue like a damn pinada,0
3850, dont pay dem bitches and they diy ass chucks no mind bro,0
3851, we gotta get like heads to go everyone brings tree some bring food bitches and liquor of course,0
3852,  homemade angel food yellow cake with halfinch chocolate frosting devils food to die for pecan pie,0
3853,  i was gone once dog ran a coon up the transformer pole she picked it off with one shotand still had electricity,0
3854, is having a bihday so make sure you tell that bitch be happy    celebrate without drugs ,0
3855, why were there penguins and a bird in the puppy bowl,0
3856, lol damn just thought id let you know my dad was going super saiyan ape shit,0
3857, nooo i amlmfao and dont bitch me ya bitch,0
3858, i volunteer to be guinea pig and help test it out ,0
3859, lmaonigga talking like he bag bitches,0
3860, i have never seen such ignorant illiterate pieces of shit in my life bring in natl guard  disperse this trash ,1
3861, well pee is oft yellow,0
3862,   says the scrawny nigger,0
3863,  prairie nigger,0
3864, haha alright well you gotta get here and see this bitch haha youll scare the shit outta him i already have,0
3865, haha no but i was ready to slap that bitch again he came walkin in my room to say hi while i was playin saints in my underwear ,0
3866, bitch,0
3867, fuck you bitch,0
3868,  all bitches all day all the time,0
3869, fucking losers wetbacks ,1
3870,    my ass just wont be on that hoe,0
